cust_id,recommended_movie
551388,The Scorpion King
551459,Don't Say a Word
551459,U.S. Marshals
551459,Coach Carter
551489,The Hand that Rocks the Cradle
551489,Casino: 10th Anniversary Edition
551489,Dirty Rotten Scoundrels
551743,Goldfinger
551743,National Lampoon's Vacation
551743,The Sting
551783,Collateral Damage
551783,Rush Hour 2
551783,End of Days
551785,A Streetcar Named Desire
551785,"The Godfather, Part II"
551785,The Maltese Falcon
551937,Taking Lives
551937,Coach Carter
551937,Secondhand Lions
551943,The Hand that Rocks the Cradle
551943,Man on Fire
551943,Taking Lives
551984,The Pacifier
551984,Coach Carter
551984,Taxi
552107,Talk to Her
552107,Spirited Away
552107,Sex and the City: Season 4
552356,Casino: 10th Anniversary Edition
552356,Boyz N the Hood
552356,Y Tu Mama Tambien
552468,Casino: 10th Anniversary Edition
552468,Dirty Rotten Scoundrels
552468,Hostage
552559,Coach Carter
552559,Along Came Polly
552559,Hostage
552639,"Lock, Stock and Two Smoking Barrels"
552639,Fear and Loathing in Las Vegas
552639,Eternal Sunshine of the Spotless Mind
552739,Brother Bear (Theatrical Widescreen Version)
552739,50 First Dates
552739,A Cinderella Story
553078,A Man Apart
553078,Around the World in 80 Days
553078,First Knight
553115,Clerks
553115,Fear and Loathing in Las Vegas
553115,The Deer Hunter
553202,A Streetcar Named Desire
553202,North by Northwest
553202,Talk to Her
553787,The Maltese Falcon
553787,A Streetcar Named Desire
553787,Seven Samurai
553908,Taking Lives
553908,Coach Carter
553908,Taxi
553931,Collateral Damage
553931,The Hand that Rocks the Cradle
553931,Dangerous Minds
554063,The Deer Hunter
554063,Seven Samurai
554063,Y Tu Mama Tambien
554078,Taking Lives
554078,The American President
554078,Brother Bear (Theatrical Widescreen Version)
554096,The Life Aquatic with Steve Zissou
554096,28 Days Later
554096,Sideways
554137,This Is Spinal Tap
554137,25th Hour
554137,Reservoir Dogs
554171,Batman Begins
554171,Daredevil
554171,Blade: Trinity
554192,Bend It Like Beckham
554192,Finding Neverland
554192,Life as a House
554383,Beaches
554383,Frida
554383,The King and I
554424,Taking Lives
554424,Coach Carter
554424,Along Came Polly
554587,The Pianist
554587,Don't Say a Word
554587,Finding Neverland
554840,The Sum of All Fears
554840,End of Days
554840,Hostage
554929,Batman Begins
554929,Blade: Trinity
554929,The Mummy
554932,Forever Young
554932,U.S. Marshals
554932,Taking Lives
555136,The Emperor's New Groove
555136,Around the World in 80 Days
555136,Blade: Trinity
555388,The Emperor's New Groove
555388,Freaky Friday
555388,Uptown Girls
555509,The Motorcycle Diaries
555509,Seven Samurai
555509,Talk to Her
555528,Exit Wounds
555528,A Man Apart
555528,Coach Carter
555651,Flatliners
555651,The Hand that Rocks the Cradle
555651,Don't Say a Word
555831,Midnight Cowboy
555831,A Streetcar Named Desire
555831,Network
555841,The Professional
555841,The Life Aquatic with Steve Zissou
555841,Monty Python's The Meaning of Life: Special Edition
555886,Singin' in the Rain
555886,Talk to Her
555886,The King and I
555962,"Lock, Stock and Two Smoking Barrels"
555962,Fear and Loathing in Las Vegas
555962,Casino: 10th Anniversary Edition
556031,Kill Bill: Vol. 2
556031,"Lock, Stock and Two Smoking Barrels"
556031,Fear and Loathing in Las Vegas
556100,Midnight Cowboy
556100,"The Godfather, Part II"
556100,Network
556458,Friends: Season 2
556458,Fried Green Tomatoes
556458,Elizabeth
556619,Look Who's Talking Too
556619,Taking Lives
556619,A Cinderella Story
556776,History of the World: Part 1
556776,Superman: The Movie
556776,Casino: 10th Anniversary Edition
557143,Taking Lives
557143,Coach Carter
557143,Along Came Polly
557167,Planet of the Apes
557167,End of Days
557167,Jurassic Park III
557449,Kill Bill: Vol. 2
557449,"Lock, Stock and Two Smoking Barrels"
557449,Eternal Sunshine of the Spotless Mind
557502,Coach Carter
557502,Taxi
557502,Hostage
557562,Fear and Loathing in Las Vegas
557562,Bottle Rocket
557562,The Life Aquatic with Steve Zissou
557578,Taxi
557578,Hostage
557578,Blade: Trinity
557600,Garden State
557600,Eternal Sunshine of the Spotless Mind
557600,Wonder Boys
557801,The Maltese Falcon
557801,Seven Samurai
557801,Rosemary's Baby
558042,Friends: Season 2
558042,Beaches
558042,Frida
558243,"Lock, Stock and Two Smoking Barrels"
558243,Eternal Sunshine of the Spotless Mind
558243,The Deer Hunter
558480,Taking Lives
558480,Coach Carter
558480,The Missing
558537,Don't Say a Word
558537,U.S. Marshals
558537,Look Who's Talking Too
558634,Bend It Like Beckham
558634,Whale Rider
558634,Something's Gotta Give
558720,Friends: Season 2
558720,Bridget Jones's Diary
558720,Frida
558924,"Lock, Stock and Two Smoking Barrels"
558924,Fear and Loathing in Las Vegas
558924,Eternal Sunshine of the Spotless Mind
559019,The Maltese Falcon
559019,The Sting
559019,Casino: 10th Anniversary Edition
559114,Casino: 10th Anniversary Edition
559114,Bottle Rocket
559114,Seven Samurai
559119,The Others
559119,Hostage
559119,The Mummy
559344,Spirited Away
559344,A Streetcar Named Desire
559344,Talk to Her
559369,The Wedding Planner
559369,Friends: Season 2
559369,Look Who's Talking Too
559470,Grumpy Old Men
559470,Major League
559470,Brother Bear (Theatrical Widescreen Version)
559488,A Cinderella Story
559488,The Pacifier
559488,Coach Carter
559608,Singin' in the Rain
559608,The King and I
559608,Superman: The Movie
559622,The Maltese Falcon
559622,A Streetcar Named Desire
559622,Talk to Her
559741,Casino: 10th Anniversary Edition
559741,Boyz N the Hood
559741,Y Tu Mama Tambien
559753,Talk to Her
559753,Boyz N the Hood
559753,Y Tu Mama Tambien
559829,The Hand that Rocks the Cradle
559829,Casino: 10th Anniversary Edition
559829,Don't Say a Word
559883,Don't Say a Word
559883,Dirty Rotten Scoundrels
559883,Identity
559886,Poltergeist
559886,Dawn of the Dead
559886,Bram Stoker's Dracula
559893,S.W.A.T.
559893,U.S. Marshals
559893,Hostage
559971,Mean Girls
559971,Saw
559971,Around the World in 80 Days
560086,Clerks
560086,Fear and Loathing in Las Vegas
560086,Eternal Sunshine of the Spotless Mind
560447,"Lock, Stock and Two Smoking Barrels"
560447,Fear and Loathing in Las Vegas
560447,Casino: 10th Anniversary Edition
560579,Bottle Rocket
560579,Seven Samurai
560579,Y Tu Mama Tambien
560599,28 Days Later
560599,History of the World: Part 1
560599,A Nightmare on Elm Street
560909,The Maltese Falcon
560909,The Sting
560909,This Is Spinal Tap
560944,Kill Bill: Vol. 2
560944,"Lock, Stock and Two Smoking Barrels"
560944,Fear and Loathing in Las Vegas
560960,Taking Lives
560960,Coach Carter
560960,Secondhand Lions
561013,A Streetcar Named Desire
561013,Singin' in the Rain
561013,Seven Samurai
561184,Bottle Rocket
561184,Boyz N the Hood
561184,Y Tu Mama Tambien
561321,Fear and Loathing in Las Vegas
561321,The Professional
561321,Bottle Rocket
561447,Eternal Sunshine of the Spotless Mind
561447,Garden State
561447,The Life Aquatic with Steve Zissou
561531,Hostage
561531,A Man Apart
561531,Blade: Trinity
561533,Friends: Season 2
561533,Bridget Jones's Diary
561533,Beaches
561636,A Streetcar Named Desire
561636,Rosemary's Baby
561636,Talk to Her
561708,Taking Lives
561708,Taxi
561708,Ray
561715,U.S. Marshals
561715,Taxi
561715,The Scorpion King
561733,Batman Begins
561733,Daredevil
561733,Blade: Trinity
562026,The Deer Hunter
562026,Midnight Cowboy
562026,Beverly Hills Cop
562156,Fear and Loathing in Las Vegas
562156,Eternal Sunshine of the Spotless Mind
562156,The Deer Hunter
562361,"Lock, Stock and Two Smoking Barrels"
562361,"The Godfather, Part II"
562361,Seven Samurai
562540,Midnight Cowboy
562540,A Streetcar Named Desire
562540,"The Godfather, Part II"
562542,Hostage
562542,Look Who's Talking Too
562542,Taking Lives
562803,Die Hard 2: Die Harder
562803,Under Siege
562803,Lethal Weapon 3
563019,Rosemary's Baby
563019,Talk to Her
563019,Boyz N the Hood
563186,This Is Spinal Tap
563186,A Mighty Wind
563186,North by Northwest
563264,Stargate
563264,The Rundown
563264,Rush Hour 2
563339,The King and I
563339,Monty Python's The Meaning of Life: Special Edition
563339,The Pianist
563447,Friends: Season 2
563447,Thirteen
563447,The Motorcycle Diaries
563575,Stargate
563575,The Rundown
563575,Look Who's Talking Too
563585,Clerks
563585,"Lock, Stock and Two Smoking Barrels"
563585,Fear and Loathing in Las Vegas
563705,Seven Samurai
563705,Sideways
563705,Super Size Me
563942,Taking Lives
563942,Coach Carter
563942,Secondhand Lions
564016,Brother Bear (Theatrical Widescreen Version)
564016,A Cinderella Story
564016,The Pacifier
564403,U.S. Marshals
564403,Don't Say a Word
564403,The Sum of All Fears
564451,Sleepy Hollow
564451,The Italian Job
564451,50 First Dates
564610,Batman Begins
564610,Blade: Trinity
564610,Stargate
564647,Secondhand Lions
564647,Taxi
564647,Brother Bear (Theatrical Widescreen Version)
564863,Batman Begins
564863,Sleepy Hollow
564863,The Italian Job
564895,Network
564895,Goldfinger
564895,Rosemary's Baby
565075,Taking Lives
565075,Taxi
565075,Hostage
565161,The Maltese Falcon
565161,Singin' in the Rain
565161,Seven Samurai
565372,Brother Bear (Theatrical Widescreen Version)
565372,The Emperor's New Groove
565372,Look Who's Talking Too
565401,"Lock, Stock and Two Smoking Barrels"
565401,Frida
565401,Fear and Loathing in Las Vegas
565510,Goldfinger
565510,Talk to Her
565510,The King and I
565700,"Lock, Stock and Two Smoking Barrels"
565700,Heathers
565700,Kill Bill: Vol. 2
565986,"Lock, Stock and Two Smoking Barrels"
565986,Casino: 10th Anniversary Edition
565986,American Beauty
566016,Casino: 10th Anniversary Edition
566016,Dirty Rotten Scoundrels
566016,The Family Man
566017,Clerks
566017,Kill Bill: Vol. 2
566017,"Lock, Stock and Two Smoking Barrels"
566255,The Hand that Rocks the Cradle
566255,Casino: 10th Anniversary Edition
566255,Don't Say a Word
566325,Fear and Loathing in Las Vegas
566325,Casino: 10th Anniversary Edition
566325,"The Godfather, Part II"
566460,The Deer Hunter
566460,Being John Malkovich
566460,Bottle Rocket
566587,Wonder Boys
566587,The Life Aquatic with Steve Zissou
566587,American Beauty
566604,Casino: 10th Anniversary Edition
566604,Don't Say a Word
566604,Dirty Rotten Scoundrels
566628,The Deer Hunter
566628,Casino: 10th Anniversary Edition
566628,Reservoir Dogs
566727,Daredevil
566727,Blade: Trinity
566727,The Matrix: Revolutions
566819,The Lion King: Special Edition
566819,Aladdin: Platinum Edition
566819,Look Who's Talking Too
566842,Secondhand Lions
566842,Footloose: Special Collector's Edition
566842,The Hand that Rocks the Cradle
566847,Batman Begins
566847,Sleepy Hollow
566847,Superman: The Movie
567025,Along Came Polly
567025,Taxi
567025,Freaky Friday
567105,What Women Want
567105,Taking Lives
567105,Coach Carter
567198,What Women Want
567198,Taking Lives
567198,Coach Carter
567279,"Lock, Stock and Two Smoking Barrels"
567279,Casino: 10th Anniversary Edition
567279,The Professional
567298,Forever Young
567298,Coach Carter
567298,Hostage
567573,Network
567573,Seven Samurai
567573,Singin' in the Rain
567705,Brother Bear (Theatrical Widescreen Version)
567705,50 First Dates
567705,A Cinderella Story
567822,Talk to Her
567822,The Pianist
567822,House of Sand and Fog
567875,Taking Lives
567875,Coach Carter
567875,Taxi
567909,Kill Bill: Vol. 2
567909,"Lock, Stock and Two Smoking Barrels"
567909,Casino: 10th Anniversary Edition
568153,A Man Apart
568153,Look Who's Talking Too
568153,The Hand that Rocks the Cradle
568177,Look Who's Talking Too
568177,U.S. Marshals
568177,First Knight
568224,Look Who's Talking Too
568224,A Cinderella Story
568224,The Pacifier
568434,Brother Bear (Theatrical Widescreen Version)
568434,Aladdin: Platinum Edition
568434,A Cinderella Story
568603,History of the World: Part 1
568603,Clerks
568603,Dirty Rotten Scoundrels
568605,The Hand that Rocks the Cradle
568605,Casino: 10th Anniversary Edition
568605,Don't Say a Word
568620,A Streetcar Named Desire
568620,Talk to Her
568620,Rabbit-Proof Fence
568832,North by Northwest
568832,Talk to Her
568832,Seven Samurai
568981,The Hand that Rocks the Cradle
568981,Casino: 10th Anniversary Edition
568981,Don't Say a Word
569271,Bottle Rocket
569271,Seven Samurai
569271,Heathers
569333,The Motorcycle Diaries
569333,Rabbit-Proof Fence
569333,Talk to Her
569365,Poltergeist
569365,Rosemary's Baby
569365,A Nightmare on Elm Street
569379,"Lock, Stock and Two Smoking Barrels"
569379,Eternal Sunshine of the Spotless Mind
569379,The Professional
569432,Heathers
569432,North by Northwest
569432,Fear and Loathing in Las Vegas
569773,The Hand that Rocks the Cradle
569773,Bram Stoker's Dracula
569773,U.S. Marshals
569783,Die Hard 2: Die Harder
569783,The Mummy
569783,Robin Hood: Prince of Thieves
569989,Batman Begins
569989,Daredevil
569989,Blade: Trinity
570159,Taxi
570159,Hostage
570159,The American President
570414,Batman Begins
570414,Daredevil
570414,Blade: Trinity
570428,Coach Carter
570428,Look Who's Talking Too
570428,A Cinderella Story
570681,"Lock, Stock and Two Smoking Barrels"
570681,Fear and Loathing in Las Vegas
570681,Eternal Sunshine of the Spotless Mind
570686,Sex and the City: Season 4
570686,Four Weddings and a Funeral
570686,The Full Monty
570909,Fear and Loathing in Las Vegas
570909,The Life Aquatic with Steve Zissou
570909,Midnight Cowboy
570929,"Lock, Stock and Two Smoking Barrels"
570929,Fear and Loathing in Las Vegas
570929,Eternal Sunshine of the Spotless Mind
571119,Taking Lives
571119,Secondhand Lions
571119,Taxi
571263,Look Who's Talking
571263,Blade: Trinity
571263,The Rundown
571280,Look Who's Talking Too
571280,A Cinderella Story
571280,Around the World in 80 Days
571332,Blade: Trinity
571332,The Mummy
571332,Robin Hood: Prince of Thieves
571460,Clerks
571460,Fear and Loathing in Las Vegas
571460,Casino: 10th Anniversary Edition
571538,Footloose: Special Collector's Edition
571538,Goldfinger
571538,X2: X-Men United
571810,"Lock, Stock and Two Smoking Barrels"
571810,Casino: 10th Anniversary Edition
571810,The Deer Hunter
572037,A Streetcar Named Desire
572037,Network
572037,Talk to Her
572122,Friends: Season 2
572122,Bridget Jones's Diary
572122,Beaches
572423,Dangerous Minds
572423,Taking Lives
572423,Secondhand Lions
572481,Love Actually
572481,Four Weddings and a Funeral
572481,Sex and the City: Season 4
572690,Flatliners
572690,The Hand that Rocks the Cradle
572690,Casino: 10th Anniversary Edition
572864,Robin Hood: Prince of Thieves
572864,The King and I
572864,Blade: Trinity
573077,This Is Spinal Tap
573077,Casino: 10th Anniversary Edition
573077,Boyz N the Hood
573364,Die Hard 2: Die Harder
573364,Under Siege
573364,Lethal Weapon 3
573533,Collateral Damage
573533,Daredevil
573533,Look Who's Talking Too
573802,The Hand that Rocks the Cradle
573802,Don't Say a Word
573802,Identity
573928,Clerks
573928,The Life Aquatic with Steve Zissou
573928,American Beauty
574007,On Golden Pond
574007,Sleepless in Seattle
574007,Sex and the City: Season 4
574055,Around the World in 80 Days
574055,Look Who's Talking
574055,Blade: Trinity
574220,The Last Samurai
574220,Lord of the Rings: The Fellowship of the Ring
574220,The Matrix: Revolutions
574499,Boyz N the Hood
574499,Y Tu Mama Tambien
574499,The Motorcycle Diaries
574834,Look Who's Talking Too
574834,Life as a House
574834,A Cinderella Story
574843,"The Godfather, Part II"
574843,Chasing Amy
574843,Bottle Rocket
574947,Taking Lives
574947,Coach Carter
574947,Secondhand Lions
575029,The Last Samurai
575029,Shanghai Noon
575029,Lilo and Stitch
575167,10 Things I Hate About You
575167,Whale Rider
575167,Friends: Season 2
575207,"Lock, Stock and Two Smoking Barrels"
575207,The Deer Hunter
575207,The Professional
575288,A Cinderella Story
575288,Elf
575288,Uptown Girls
575399,50 First Dates
575399,Uptown Girls
575399,Look Who's Talking
575455,The Hurricane
575455,Friday Night Lights
575455,Barbershop
575464,Dangerous Minds
575464,Don't Say a Word
575464,U.S. Marshals
575714,The Deer Hunter
575714,Frida
575714,Poltergeist
575767,Alien: Collector's Edition
575767,Spirited Away
575767,The Last Samurai
575786,"Lock, Stock and Two Smoking Barrels"
575786,The Deer Hunter
575786,The Professional
576085,Taking Lives
576085,Coach Carter
576085,Secondhand Lions
576723,Singin' in the Rain
576723,Rosemary's Baby
576723,The King and I
576751,"Lock, Stock and Two Smoking Barrels"
576751,Fear and Loathing in Las Vegas
576751,The Professional
576763,"Lock, Stock and Two Smoking Barrels"
576763,Casino: 10th Anniversary Edition
576763,Eternal Sunshine of the Spotless Mind
576943,Hostage
576943,Barbershop
576943,Finding Neverland
576984,Aliens: Collector's Edition
576984,Beverly Hills Cop
576984,Who Framed Roger Rabbit?: Special Edition
576990,The Lion King: Special Edition
576990,The Pacifier
576990,Around the World in 80 Days
577103,Fear and Loathing in Las Vegas
